"resposta","pergunta","pais","ano","n","p"
"Concordo","Sinto-me só na escola","IRL","2000",4369.1819,7.9873444416088
"Concordo","Sinto-me só na escola","IRL","2003",2340.4238,4.62407882925505
"Concordo","Sinto-me só na escola","IRL","2012",2381.2692,6.69390712344462
"Concordo","Sinto-me só na escola","IRL","2015",7222.33107267999,12.2241664934502
"Concordo","Sinto-me só na escola","IRL","2018",8197.77706454094,13.7456753700489
"Concordo","Sinto-me só na escola","IRL","2022",9055.86622814908,13.826477097904
"Concordo","Sinto-me só na escola","ISL","2000",348.6903,9.17553607199083
"Concordo","Sinto-me só na escola","ISL","2003",402.4519,10.3809792365403
"Concordo","Sinto-me só na escola","ISL","2012",217.3966,8.17420457428723
"Concordo","Sinto-me só na escola","ISL","2015",647.850837113805,16.3506518202537
"Concordo","Sinto-me só na escola","ISL","2018",664.088850549221,17.1257700104526
"Concordo","Sinto-me só na escola","ISL","2022",594.084778276809,13.6528044170973
"Concordo","Sinto-me só na escola","ISR","2000",7799.9185,12.3333561176021
"Concordo","Sinto-me só na escola","ISR","2012",5316.8739,7.95092700668784
"Concordo","Sinto-me só na escola","ITA","2000",81434.1555,16.1311357362458
"Concordo","Sinto-me só na escola","ITA","2003",27134.4442,5.81773488832756
"Concordo","Sinto-me só na escola","ITA","2012",25010.4867,7.32739409763945
"Concordo","Sinto-me só na escola","ITA","2015",51980.4608498002,10.4991241257784
"Concordo","Sinto-me só na escola","ITA","2018",63624.0301526891,12.2066914970483
"Concordo","Sinto-me só na escola","ITA","2022",68243.5117958168,13.7514862030609
"Concordo","Sinto-me só na escola","JAM","2022",6611.33795043312,25.9315489046316
"Concordo","Sinto-me só na escola","JOR","2012",16803.7287,24.0233336785969
"Concordo","Sinto-me só na escola","JOR","2015",14150.6265526275,13.0217247118961
"Concordo","Sinto-me só na escola","JOR","2018",25636.2713050933,22.3116432100377
"Concordo","Sinto-me só na escola","JOR","2022",32311.3109262074,22.3965937490011
"Concordo","Sinto-me só na escola","JPN","2000",143292.9963,10.3129921819652
"Concordo","Sinto-me só na escola","JPN","2003",365564.3996,29.669346821922
"Concordo","Sinto-me só na escola","JPN","2012",75601.0652,10.2289239126013
"Concordo","Sinto-me só na escola","JPN","2015",130927.552666127,11.5015344746733
"Concordo","Sinto-me só na escola","JPN","2018",125864.145150611,11.6657389030175
"Concordo","Sinto-me só na escola","JPN","2022",102136.809939217,9.99998512587606
"Concordo","Sinto-me só na escola","KAZ","2012",11689.5804,8.55206007811793
"Concordo","Sinto-me só na escola","KAZ","2018",43371.9335683208,20.4364046345552
"Concordo","Sinto-me só na escola","KAZ","2022",47816.0230130032,17.5506311836532
"Concordo","Sinto-me só na escola","KHM","2022",29914.3230374243,23.6647085590606
"Concordo","Sinto-me só na escola","KOR","2000",60305.6294,10.4383201661655
"Concordo","Sinto-me só na escola","KOR","2003",37651.848,7.09601502815403
"Concordo","Sinto-me só na escola","KOR","2012",35814.6702,8.9192234911745
"Concordo","Sinto-me só na escola","KOR","2015",47269.8354461211,8.30597821493838
"Concordo","Sinto-me só na escola","KOR","2018",44050.9077785173,9.6699558432435
"Concordo","Sinto-me só na escola","KOR","2022",39112.7547985039,9.13824557522
"Concordo","Sinto-me só na escola","KSV","2015",1596.54665092135,7.14889813001747
"Concordo","Sinto-me só na escola","KSV","2018",3280.93218160963,12.7468997566767
"Concordo","Sinto-me só na escola","KSV","2022",2643.81213366519,12.5626525500929
"Concordo","Sinto-me só na escola","LBN","2015",6464.05798820665,15.2704501509906
"Concordo","Sinto-me só na escola","LIE","2000",31.4125,10.072467253459
"Concordo","Sinto-me só na escola","LIE","2003",24.6197,7.5599699931247
"Concordo","Sinto-me só na escola","LIE","2012",9.8029,4.82172518492978
"Concordo","Sinto-me só na escola","LTU","2012",2891.9985,13.1838420116117
"Concordo","Sinto-me só na escola","LTU","2015",9286.93375087598,31.044825393843
"Concordo","Sinto-me só na escola","LTU","2018",5789.1290454372,23.6742527523122
"Concordo","Sinto-me só na escola","LTU","2022",5150.35522972238,21.2374260073594
"Concordo","Sinto-me só na escola","LUX","2000",435.2415,11.1718227293189
"Concordo","Sinto-me só na escola","LUX","2003",285.3989,7.27789711721996
"Concordo","Sinto-me só na escola","LUX","2012",333.8849,9.33459813212926
"Concordo","Sinto-me só na escola","LUX","2015",827.969069650725,14.9452886361136
"Concordo","Sinto-me só na escola","LUX","2018",814.859681650834,14.8751305296287
"Concordo","Sinto-me só na escola","LVA","2000",4027.7093,14.1275370361278
"Concordo","Sinto-me só na escola","LVA","2003",2872.9587,8.83507180913166
"Concordo","Sinto-me só na escola","LVA","2012",1035.1882,9.850762857595
"Concordo","Sinto-me só na escola","LVA","2015",2636.63262673998,17.2107019897825
"Concordo","Sinto-me só na escola","LVA","2018",2929.61544527912,18.3876912108273
"Concordo","Sinto-me só na escola","LVA","2022",3150.34712591977,18.715834353392
"Concordo","Sinto-me só na escola","MAC","2003",986.8797,15.1777669269917
"Concordo","Sinto-me só na escola","MAC","2012",617.5905,17.3808409079243
"Concordo","Sinto-me só na escola","MAC","2015",901.56181417082,20.0035893091396
"Concordo","Sinto-me só na escola","MAC","2018",886.820369372436,23.3435213576071
"Concordo","Sinto-me só na escola","MAC","2022",857.054417155472,19.3772192947001
"Concordo","Sinto-me só na escola","MAR","2018",97917.4387723146,25.3404301133257
"Concordo","Sinto-me só na escola","MAR","2022",112416.902395491,24.7077524119309
"Concordo","Sinto-me só na escola","MDA","2015",3372.28846634642,11.4934690232273
"Concordo","Sinto-me só na escola","MDA","2018",6169.67596911348,21.8380007221582
"Concordo","Sinto-me só na escola","MDA","2022",6486.70375297084,22.461874811484
"Concordo","Sinto-me só na escola","MEX","2000",120346.822,13.0880876938282
"Concordo","Sinto-me só na escola","MEX","2003",102258.298,10.6177000889225
"Concordo","Sinto-me só na escola","MEX","2012",95164.5182,11.0795557953596
"Concordo","Sinto-me só na escola","MEX","2015",287805.148278032,20.6608829692231
"Concordo","Sinto-me só na escola","MEX","2018",244650.944878995,16.5203738918826
"Concordo","Sinto-me só na escola","MEX","2022",342356.836408494,24.5641173098011
"Concordo","Sinto-me só na escola","MKD","2000",1624.5643,8.61028722866108
"Concordo","Sinto-me só na escola","MKD","2015",1207.59056199357,7.62034183658903
"Concordo","Sinto-me só na escola","MKD","2022",2255.16736662879,13.6280583799661
"Concordo","Sinto-me só na escola","MLT","2015",484.917588186244,11.2876956588744
"Concordo","Sinto-me só na escola","MLT","2018",723.028349755815,18.4212058276758
"Concordo","Sinto-me só na escola","MLT","2022",768.69689278814,19.4360826223232
"Concordo","Sinto-me só na escola","MNE","2012",410.3469,8.31513975386392
"Concordo","Sinto-me só na escola","MNE","2015",930.733669777928,13.7343659173058
"Concordo","Sinto-me só na escola","MNE","2018",1115.90188246265,15.7450723274992
"Concordo","Sinto-me só na escola","MNE","2022",836.504855653445,13.1939563263282
"Concordo","Sinto-me só na escola","MNG","2022",8413.31795489964,20.606940745197
"Concordo","Sinto-me só na escola","MYS","2012",55206.4787,19.8867821297865
"Concordo","Sinto-me só na escola","MYS","2018",70879.8850766153,18.2380422476038
"Concordo","Sinto-me só na escola","MYS","2022",85137.3448863647,21.8051189936766
"Concordo","Sinto-me só na escola","NLD","2000",5443.4879,3.52112793263995
"Concordo","Sinto-me só na escola","NLD","2003",4971.1117,2.87429034911993
"Concordo","Sinto-me só na escola","NLD","2012",6721.847,5.35715465951216
"Concordo","Sinto-me só na escola","NLD","2015",14569.8700279665,7.59572865531595
"Concordo","Sinto-me só na escola","NLD","2018",14354.9536752976,7.54410045889362
"Concordo","Sinto-me só na escola","NLD","2022",14709.4793021436,9.42991582624346
"Concordo","Sinto-me só na escola","NOR","2000",3939.8061,8.09456484260621
"Concordo","Sinto-me só na escola","NOR","2003",3572.8283,7.08658125707367
"Concordo","Sinto-me só na escola","NOR","2012",3586.7201,9.47011035973916
"Concordo","Sinto-me só na escola","NOR","2015",8359.62054963381,14.3926476295064
"Concordo","Sinto-me só na escola","NOR","2018",7880.070764673,14.1814481996325
"Concordo","Sinto-me só na escola","NOR","2022",8229.82493828202,13.9560005074395
"Concordo","Sinto-me só na escola","NZL","2000",4010.6042,8.71517638661047
"Concordo","Sinto-me só na escola","NZL","2003",3073.1552,6.55866512802846
"Concordo","Sinto-me só na escola","NZL","2012",4134.5944,12.0411606721903
"Concordo","Sinto-me só na escola","NZL","2015",9149.17495096372,16.8572459075403
"Concordo","Sinto-me só na escola","NZL","2018",9350.9824018792,17.6434872758405
"Concordo","Sinto-me só na escola","NZL","2022",11703.395728515,20.7572616034357
"Concordo","Sinto-me só na escola","PAN","2018",8908.24879787249,23.1142373870803
"Concordo","Sinto-me só na escola","PAN","2022",10763.4996870023,25.572809670119
"Concordo","Sinto-me só na escola","PER","2000",56951.3035,22.7680399240848
"Concordo","Sinto-me só na escola","PER","2012",33485.7995,13.7047123705226
"Concordo","Sinto-me só na escola","PER","2015",75548.812798876,17.4987560419752
"Concordo","Sinto-me só na escola","PER","2018",65024.8184742259,15.3148588832169
"Concordo","Sinto-me só na escola","PER","2022",101119.202542961,20.2613220205896
"Concordo","Sinto-me só na escola","PHL","2018",364346.928901365,26.0139279979793
"Concordo","Sinto-me só na escola","PHL","2022",505607.134427861,28.3587631036363
"Concordo","Sinto-me só na escola","POL","2000",64302.0683,13.0369684161449
"Concordo","Sinto-me só na escola","POL","2003",43267.0727,8.30307822848542
"Concordo","Sinto-me só na escola","POL","2012",21915.6826,8.79218809177175
"Concordo","Sinto-me só na escola","POL","2015",69939.7069773267,20.2307948679198
"Concordo","Sinto-me só na escola","POL","2018",61497.3017509769,19.2948595412465
"Concordo","Sinto-me só na escola","POL","2022",70413.8696898543,20.615249958893
"Concordo","Sinto-me só na escola","PRT","2000",7895.0754,8.07316581298295
"Concordo","Sinto-me só na escola","PRT","2003",4616.6628,4.94564948592196
"Concordo","Sinto-me só na escola","PRT","2012",4731.0429,7.50467221093793
"Concordo","Sinto-me só na escola","PRT","2015",10843.7789157054,11.1545838656945
"Concordo","Sinto-me só na escola","PRT","2018",9636.1253161072,9.77021504185817
"Concordo","Sinto-me só na escola","PRT","2022",9835.86211606682,10.1813252716855
"Concordo","Sinto-me só na escola","PRY","2022",18543.4989659279,22.8920185851735
"Concordo","Sinto-me só na escola","PSE","2022",17319.2996004645,19.595691192591
"Concordo","Sinto-me só na escola","QAR","2015",1997.42384594644,6.20711498368351
"Concordo","Sinto-me só na escola","QAT","2012",1822.9689,27.8659571095402
"Concordo","Sinto-me só na escola","QAT","2015",2530.3292788464,19.5372482593261
"Concordo","Sinto-me só na escola","QAT","2018",3507.6336578146,23.0341129780275
"Concordo","Sinto-me só na escola","QAT","2022",4106.08159866537,22.379252139724
"Concordo","Sinto-me só na escola","QAZ","2018",5598.23774296683,27.6167088220282
"Concordo","Sinto-me só na escola","QAZ","2022",7703.78147439883,25.233920035981
"Concordo","Sinto-me só na escola","QCH","2015",286321.766274138,21.498956018419
"Concordo","Sinto-me só na escola","QCI","2018",195682.695052853,19.7200818112571
"Concordo","Sinto-me só na escola","QCN","2012",7827.2887,13.828084928912
"Concordo","Sinto-me só na escola","QES","2015",35689.0437113121,9.07248590359973
"Concordo","Sinto-me só na escola","QMR","2018",17343.0347681836,26.3829702825328
"Concordo","Sinto-me só na escola","QRS","2012",1720.7696,9.47520521081179
"Concordo","Sinto-me só na escola","QRT","2018",8771.55730005651,25.0272027569483
"Concordo","Sinto-me só na escola","QUC","2015",9911.03128189866,16.269469420869
"Concordo","Sinto-me só na escola","QUD","2015",3912.90975548135,12.9305318781947
"Concordo","Sinto-me só na escola","QUE","2015",19100.1779852374,18.3371389640772
"Concordo","Sinto-me só na escola","QUR","2022",30567.2601310293,18.4594077996944
"Concordo","Sinto-me só na escola","ROM","2000",33797.5238,16.4653933480658
"Concordo","Sinto-me só na escola","ROU","2012",25050.4374,27.1719036687729
"Concordo","Sinto-me só na escola","ROU","2015",23143.8222253761,14.0935259907722
"Concordo","Sinto-me só na escola","ROU","2018",22332.463891954,15.0795409850729
"Concordo","Sinto-me só na escola","ROU","2022",27074.29720801,16.7105481980944
"Concordo","Sinto-me só na escola","RUS","2000",187721.4078,9.83949663928847
"Concordo","Sinto-me só na escola","RUS","2003",176650.8726,8.86004955594288
"Concordo","Sinto-me só na escola","RUS","2012",82670.4394,10.692737032246
"Concordo","Sinto-me só na escola","RUS","2015",234473.364868444,20.9177097569575
"Concordo","Sinto-me só na escola","RUS","2018",342074.166295488,27.2051303770743
"Concordo","Sinto-me só na escola","SAU","2018",63058.957479333,17.8126039438541
"Concordo","Sinto-me só na escola","SAU","2022",57841.5074338693,18.2205771944246
"Concordo","Sinto-me só na escola","SGP","2012",5236.6944,15.5646785488894
"Concordo","Sinto-me só na escola","SGP","2015",8270.61509178182,17.8924282389858
"Concordo","Sinto-me só na escola","SGP","2018",7637.12070088435,17.3342918136955
"Concordo","Sinto-me só na escola","SGP","2022",8181.57993082421,19.4995283405931
"Concordo","Sinto-me só na escola","SLV","2022",18732.0085037871,27.4784500222052
"Concordo","Sinto-me só na escola","SRB","2012",4341.371,9.85584026717728
"Concordo","Sinto-me só na escola","SRB","2018",10302.4104958049,16.6449345117718
"Concordo","Sinto-me só na escola","SRB","2022",7413.31130446234,12.5118263725768
"Concordo","Sinto-me só na escola","SVK","2003",5123.9273,6.97552193905882
"Concordo","Sinto-me só na escola","SVK","2012",4814.8213,13.7156494158214
"Concordo","Sinto-me só na escola","SVK","2015",9647.70051152178,19.4300286331562
